Class Name,Class Status,Class Characteristic,Attribute/Relationship Name,Attribute/Relationship Status,Attribute/Relationship Characteristic,Old Value,New Value
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,dateValues,Deleted,Data Type,GovernanceDate,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,dateValues,Deleted,Cardinality,0..*,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,protocolStatus,Deleted,Data Type,Code,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,protocolStatus,Deleted,Cardinality,1,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,childIds,Deleted,Data Type,string,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,childIds,Deleted,Cardinality,0..*,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,protocolVersion,Deleted,Data Type,string,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,protocolVersion,Deleted,Cardinality,1,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,id,Deleted,Data Type,string,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,id,Deleted,Cardinality,1,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,contents,Deleted,Data Type,NarrativeContent,
StudyProtocolDocumentVersion,Deleted,Attributes/Relationships,contents,Deleted,Cardinality,0..*,
StudyProtocolDocument,Deleted,Attributes/Relationships,instanceType,Deleted,Data Type,string,
StudyProtocolDocument,Deleted,Attributes/Relationships,instanceType,Deleted,Cardinality,1,
StudyProtocolDocument,Deleted,Attributes/Relationships,versions,Deleted,Data Type,StudyProtocolDocumentVersion,
StudyProtocolDocument,Deleted,Attributes/Relationships,versions,Deleted,Cardinality,0..*,
StudyProtocolDocument,Deleted,Attributes/Relationships,label,Deleted,Data Type,string,
StudyProtocolDocument,Deleted,Attributes/Relationships,label,Deleted,Cardinality,0..1,
StudyProtocolDocument,Deleted,Attributes/Relationships,id,Deleted,Data Type,string,
StudyProtocolDocument,Deleted,Attributes/Relationships,id,Deleted,Cardinality,1,
StudyProtocolDocument,Deleted,Attributes/Relationships,name,Deleted,Data Type,string,
StudyProtocolDocument,Deleted,Attributes/Relationships,name,Deleted,Cardinality,1,
StudyProtocolDocument,Deleted,Attributes/Relationships,description,Deleted,Data Type,string,
StudyProtocolDocument,Deleted,Attributes/Relationships,description,Deleted,Cardinality,0..1,
GeographicScope,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
GeographicScope,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Quantity,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Quantity,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudySite,Modified,Attributes/Relationships,country,Added,Data Type,,Code
StudySite,Modified,Attributes/Relationships,country,Added,Cardinality,,1
StudySite,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudySite,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudySite,Modified,Attributes/Relationships,currentEnrollment,Deleted,Data Type,SubjectEnrollment,
StudySite,Modified,Attributes/Relationships,currentEnrollment,Deleted,Cardinality,0..1,
AnalysisPopulation,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
AnalysisPopulation,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
AnalysisPopulation,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
AnalysisPopulation,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
AnalysisPopulation,Modified,Attributes/Relationships,subsetOfIds,Added,Data Type,,string
AnalysisPopulation,Modified,Attributes/Relationships,subsetOfIds,Added,Cardinality,,0..*
StudyArm,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyArm,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyArm,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyArm,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
BiomedicalConceptCategory,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
BiomedicalConceptCategory,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
BiomedicalConceptCategory,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
BiomedicalConceptCategory,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Characteristic,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Characteristic,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Characteristic,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Characteristic,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
SubjectEnrollment,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
SubjectEnrollment,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
SubjectEnrollment,Modified,Attributes/Relationships,forStudyCohortId,Added,Data Type,,string
SubjectEnrollment,Modified,Attributes/Relationships,forStudyCohortId,Added,Cardinality,,0..1
SubjectEnrollment,Modified,Attributes/Relationships,name,Added,Data Type,,string
SubjectEnrollment,Modified,Attributes/Relationships,name,Added,Cardinality,,1
SubjectEnrollment,Modified,Attributes/Relationships,label,Added,Data Type,,string
SubjectEnrollment,Modified,Attributes/Relationships,label,Added,Cardinality,,0..1
SubjectEnrollment,Modified,Attributes/Relationships,description,Added,Data Type,,string
SubjectEnrollment,Modified,Attributes/Relationships,description,Added,Cardinality,,0..1
SubjectEnrollment,Modified,Attributes/Relationships,forStudySiteId,Added,Data Type,,string
SubjectEnrollment,Modified,Attributes/Relationships,forStudySiteId,Added,Cardinality,,0..1
SubjectEnrollment,Modified,Attributes/Relationships,forGeographicScope,Added,Data Type,,GeographicScope
SubjectEnrollment,Modified,Attributes/Relationships,forGeographicScope,Added,Cardinality,,0..1
SubjectEnrollment,Modified,Attributes/Relationships,type,Deleted,Data Type,Code,
SubjectEnrollment,Modified,Attributes/Relationships,type,Deleted,Cardinality,1,
SubjectEnrollment,Modified,Attributes/Relationships,code,Deleted,Data Type,AliasCode,
SubjectEnrollment,Modified,Attributes/Relationships,code,Deleted,Cardinality,0..1,
Code,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Code,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Objective,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Objective,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Objective,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Objective,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Indication,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Indication,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Indication,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Indication,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
EligibilityCriterion,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
EligibilityCriterion,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
EligibilityCriterion,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
EligibilityCriterion,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
EligibilityCriterion,Modified,Attributes/Relationships,criterionItemId,Added,Data Type,,string
EligibilityCriterion,Modified,Attributes/Relationships,criterionItemId,Added,Cardinality,,1
EligibilityCriterion,Modified,Attributes/Relationships,contextId,Deleted,Data Type,string,
EligibilityCriterion,Modified,Attributes/Relationships,contextId,Deleted,Cardinality,0..1,
EligibilityCriterion,Modified,Attributes/Relationships,dictionaryId,Deleted,Data Type,string,
EligibilityCriterion,Modified,Attributes/Relationships,dictionaryId,Deleted,Cardinality,0..1,
EligibilityCriterion,Modified,Attributes/Relationships,text,Deleted,Data Type,string,
EligibilityCriterion,Modified,Attributes/Relationships,text,Deleted,Cardinality,1,
Range,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Range,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Range,Modified,Attributes/Relationships,unit,Deleted,Data Type,Code,
Range,Modified,Attributes/Relationships,unit,Deleted,Cardinality,0..1,
Range,Modified,Attributes/Relationships,minValue,Modified,Data Type,number,Quantity
Range,Modified,Attributes/Relationships,maxValue,Modified,Data Type,number,Quantity
StudyDesignPopulation,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyDesignPopulation,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyDesignPopulation,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyDesignPopulation,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyDesignPopulation,Modified,Attributes/Relationships,criterionIds,Added,Data Type,,string
StudyDesignPopulation,Modified,Attributes/Relationships,criterionIds,Added,Cardinality,,0..*
StudyDesignPopulation,Modified,Attributes/Relationships,criteria,Deleted,Data Type,EligibilityCriterion,
StudyDesignPopulation,Modified,Attributes/Relationships,criteria,Deleted,Cardinality,1..*,
StudyDesignPopulation,Modified,Attributes/Relationships,plannedEnrollmentNumber,Modified,Data Type,Range,"Quantity, Range"
StudyDesignPopulation,Modified,Attributes/Relationships,plannedSex,Modified,Cardinality,0..*,0..2
StudyDesignPopulation,Modified,Attributes/Relationships,plannedCompletionNumber,Modified,Data Type,Range,"Quantity, Range"
ParameterMap,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
ParameterMap,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
TransitionRule,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
TransitionRule,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
ScheduledActivityInstance,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
ScheduledActivityInstance,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyCell,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyCell,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyCell,Modified,Attributes/Relationships,elementIds,Modified,Cardinality,0..*,1..*
StudyAmendmentReason,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyAmendmentReason,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Address,Modified,Attributes/Relationships,lines,Added,Data Type,,string
Address,Modified,Attributes/Relationships,lines,Added,Cardinality,,0..*
Address,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Address,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Address,Modified,Attributes/Relationships,line,Deleted,Data Type,string,
Address,Modified,Attributes/Relationships,line,Deleted,Cardinality,0..1,
BiomedicalConcept,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
BiomedicalConcept,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
BiomedicalConcept,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
BiomedicalConcept,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Condition,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Condition,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Condition,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Condition,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
GovernanceDate,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
GovernanceDate,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
ScheduledDecisionInstance,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
ScheduledDecisionInstance,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
ScheduledDecisionInstance,Modified,Attributes/Relationships,timelineExitId,Deleted,Data Type,string,
ScheduledDecisionInstance,Modified,Attributes/Relationships,timelineExitId,Deleted,Cardinality,0..1,
ScheduledDecisionInstance,Modified,Attributes/Relationships,timelineId,Deleted,Data Type,string,
ScheduledDecisionInstance,Modified,Attributes/Relationships,timelineId,Deleted,Cardinality,0..1,
Organization,Modified,Attributes/Relationships,type,Added,Data Type,,Code
Organization,Modified,Attributes/Relationships,type,Added,Cardinality,,1
Organization,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Organization,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Organization,Modified,Attributes/Relationships,managedSites,Added,Data Type,,StudySite
Organization,Modified,Attributes/Relationships,managedSites,Added,Cardinality,,0..*
Organization,Modified,Attributes/Relationships,organizationType,Deleted,Data Type,Code,
Organization,Modified,Attributes/Relationships,organizationType,Deleted,Cardinality,1,
AliasCode,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
AliasCode,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyEpoch,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyEpoch,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyEpoch,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyEpoch,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
NarrativeContent,Modified,Attributes/Relationships,displaySectionNumber,Added,Data Type,,boolean
NarrativeContent,Modified,Attributes/Relationships,displaySectionNumber,Added,Cardinality,,1
NarrativeContent,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
NarrativeContent,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
NarrativeContent,Modified,Attributes/Relationships,displaySectionTitle,Added,Data Type,,boolean
NarrativeContent,Modified,Attributes/Relationships,displaySectionTitle,Added,Cardinality,,1
NarrativeContent,Modified,Attributes/Relationships,contentItemId,Added,Data Type,,string
NarrativeContent,Modified,Attributes/Relationships,contentItemId,Added,Cardinality,,0..1
NarrativeContent,Modified,Attributes/Relationships,text,Deleted,Data Type,string,
NarrativeContent,Modified,Attributes/Relationships,text,Deleted,Cardinality,0..1,
NarrativeContent,Modified,Attributes/Relationships,sectionTitle,Modified,Cardinality,1,0..1
NarrativeContent,Modified,Attributes/Relationships,sectionNumber,Modified,Cardinality,1,0..1
StudyIdentifier,Modified,Attributes/Relationships,text,Added,Data Type,,string
StudyIdentifier,Modified,Attributes/Relationships,text,Added,Cardinality,,1
StudyIdentifier,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyIdentifier,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyIdentifier,Modified,Attributes/Relationships,scopeId,Added,Data Type,,string
StudyIdentifier,Modified,Attributes/Relationships,scopeId,Added,Cardinality,,1
StudyIdentifier,Modified,Attributes/Relationships,studyIdentifierScope,Deleted,Data Type,Organization,
StudyIdentifier,Modified,Attributes/Relationships,studyIdentifierScope,Deleted,Cardinality,1,
StudyIdentifier,Modified,Attributes/Relationships,studyIdentifier,Deleted,Data Type,string,
StudyIdentifier,Modified,Attributes/Relationships,studyIdentifier,Deleted,Cardinality,1,
StudyIntervention,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyIntervention,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyIntervention,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyIntervention,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyIntervention,Modified,Attributes/Relationships,productDesignation,Deleted,Data Type,Code,
StudyIntervention,Modified,Attributes/Relationships,productDesignation,Deleted,Cardinality,1,
StudyIntervention,Modified,Attributes/Relationships,pharmacologicClass,Deleted,Data Type,Code,
StudyIntervention,Modified,Attributes/Relationships,pharmacologicClass,Deleted,Cardinality,0..1,
StudyIntervention,Modified,Attributes/Relationships,administrations,Modified,Data Type,AgentAdministration,Administration
IntercurrentEvent,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
IntercurrentEvent,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
IntercurrentEvent,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
IntercurrentEvent,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
IntercurrentEvent,Modified,Attributes/Relationships,dictionaryId,Added,Data Type,,string
IntercurrentEvent,Modified,Attributes/Relationships,dictionaryId,Added,Cardinality,,0..1
IntercurrentEvent,Modified,Attributes/Relationships,text,Added,Data Type,,string
IntercurrentEvent,Modified,Attributes/Relationships,text,Added,Cardinality,,1
ScheduleTimeline,Modified,Attributes/Relationships,plannedDuration,Added,Data Type,,Duration
ScheduleTimeline,Modified,Attributes/Relationships,plannedDuration,Added,Cardinality,,0..1
ScheduleTimeline,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
ScheduleTimeline,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Activity,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Activity,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Activity,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Activity,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Activity,Modified,Attributes/Relationships,childIds,Added,Data Type,,string
Activity,Modified,Attributes/Relationships,childIds,Added,Cardinality,,0..*
BiomedicalConceptProperty,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
BiomedicalConceptProperty,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
BiomedicalConceptProperty,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
BiomedicalConceptProperty,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyTitle,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyTitle,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
ResponseCode,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
ResponseCode,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
ResponseCode,Modified,Attributes/Relationships,name,Added,Data Type,,string
ResponseCode,Modified,Attributes/Relationships,name,Added,Cardinality,,1
ResponseCode,Modified,Attributes/Relationships,label,Added,Data Type,,string
ResponseCode,Modified,Attributes/Relationships,label,Added,Cardinality,,0..1
Timing,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Timing,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Timing,Modified,Attributes/Relationships,relativeFromScheduledInstanceId,Modified,Cardinality,0..1,1
StudyElement,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyElement,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyElement,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyElement,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
BiomedicalConceptSurrogate,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyAmendment,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyAmendment,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyAmendment,Modified,Attributes/Relationships,dateValues,Added,Data Type,,GovernanceDate
StudyAmendment,Modified,Attributes/Relationships,dateValues,Added,Cardinality,,0..*
StudyAmendment,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyAmendment,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyAmendment,Modified,Attributes/Relationships,impacts,Added,Data Type,,StudyAmendmentImpact
StudyAmendment,Modified,Attributes/Relationships,impacts,Added,Cardinality,,0..*
StudyAmendment,Modified,Attributes/Relationships,name,Added,Data Type,,string
StudyAmendment,Modified,Attributes/Relationships,name,Added,Cardinality,,1
StudyAmendment,Modified,Attributes/Relationships,label,Added,Data Type,,string
StudyAmendment,Modified,Attributes/Relationships,label,Added,Cardinality,,0..1
StudyAmendment,Modified,Attributes/Relationships,description,Added,Data Type,,string
StudyAmendment,Modified,Attributes/Relationships,description,Added,Cardinality,,0..1
StudyAmendment,Modified,Attributes/Relationships,changes,Added,Data Type,,StudyChange
StudyAmendment,Modified,Attributes/Relationships,changes,Added,Cardinality,,1..*
StudyAmendment,Modified,Attributes/Relationships,geographicScopes,Added,Data Type,,GeographicScope
StudyAmendment,Modified,Attributes/Relationships,geographicScopes,Added,Cardinality,,1..*
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,Data Type,boolean,
StudyAmendment,Modified,Attributes/Relationships,substantialImpact,Deleted,Cardinality,1,
StudyAmendment,Modified,Attributes/Relationships,enrollments,Modified,Cardinality,1..*,0..*
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Data Type,,Code
Encounter,Modified,Attributes/Relationships,environmentalSettings,Added,Cardinality,,0..*
Encounter,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Encounter,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Encounter,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Encounter,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Data Type,Code,
Encounter,Modified,Attributes/Relationships,environmentalSetting,Deleted,Cardinality,0..*,
ScheduleTimelineExit,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
ScheduleTimelineExit,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Estimand,Modified,Attributes/Relationships,populationSummary,Added,Data Type,,string
Estimand,Modified,Attributes/Relationships,populationSummary,Added,Cardinality,,1
Estimand,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Estimand,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Estimand,Modified,Attributes/Relationships,analysisPopulationId,Added,Data Type,,string
Estimand,Modified,Attributes/Relationships,analysisPopulationId,Added,Cardinality,,1
Estimand,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Estimand,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Estimand,Modified,Attributes/Relationships,name,Added,Data Type,,string
Estimand,Modified,Attributes/Relationships,name,Added,Cardinality,,1
Estimand,Modified,Attributes/Relationships,label,Added,Data Type,,string
Estimand,Modified,Attributes/Relationships,label,Added,Cardinality,,0..1
Estimand,Modified,Attributes/Relationships,description,Added,Data Type,,string
Estimand,Modified,Attributes/Relationships,description,Added,Cardinality,,0..1
Estimand,Modified,Attributes/Relationships,interventionIds,Added,Data Type,,string
Estimand,Modified,Attributes/Relationships,interventionIds,Added,Cardinality,,1..*
Estimand,Modified,Attributes/Relationships,analysisPopulation,Deleted,Data Type,AnalysisPopulation,
Estimand,Modified,Attributes/Relationships,analysisPopulation,Deleted,Cardinality,1,
Estimand,Modified,Attributes/Relationships,interventionId,Deleted,Data Type,string,
Estimand,Modified,Attributes/Relationships,interventionId,Deleted,Cardinality,1,
Estimand,Modified,Attributes/Relationships,summaryMeasure,Deleted,Data Type,string,
Estimand,Modified,Attributes/Relationships,summaryMeasure,Deleted,Cardinality,1,
ConditionAssignment,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
ConditionAssignment,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Study,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Study,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Study,Modified,Attributes/Relationships,documentedBy,Modified,Data Type,StudyProtocolDocument,StudyDefinitionDocument
Study,Modified,Attributes/Relationships,documentedBy,Modified,Cardinality,0..1,0..*
SyntaxTemplateDictionary,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
SyntaxTemplateDictionary,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Endpoint,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Endpoint,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Endpoint,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Endpoint,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Procedure,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
Procedure,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
Procedure,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Procedure,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyCohort,Modified,Attributes/Relationships,notes,Added,Data Type,,CommentAnnotation
StudyCohort,Modified,Attributes/Relationships,notes,Added,Cardinality,,0..*
StudyCohort,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyCohort,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyCohort,Modified,Attributes/Relationships,criterionIds,Added,Data Type,,string
StudyCohort,Modified,Attributes/Relationships,criterionIds,Added,Cardinality,,0..*
StudyCohort,Modified,Attributes/Relationships,indicationIds,Added,Data Type,,string
StudyCohort,Modified,Attributes/Relationships,indicationIds,Added,Cardinality,,0..*
StudyCohort,Modified,Attributes/Relationships,criteria,Deleted,Data Type,EligibilityCriterion,
StudyCohort,Modified,Attributes/Relationships,criteria,Deleted,Cardinality,1..*,
StudyCohort,Modified,Attributes/Relationships,plannedEnrollmentNumber,Modified,Data Type,Range,"Quantity, Range"
StudyCohort,Modified,Attributes/Relationships,plannedSex,Modified,Cardinality,0..*,0..2
StudyCohort,Modified,Attributes/Relationships,plannedCompletionNumber,Modified,Data Type,Range,"Quantity, Range"
Masking,Modified,Attributes/Relationships,text,Added,Data Type,,string
Masking,Modified,Attributes/Relationships,text,Added,Cardinality,,1
Masking,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
Masking,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
Masking,Modified,Attributes/Relationships,isMasked,Added,Data Type,,boolean
Masking,Modified,Attributes/Relationships,isMasked,Added,Cardinality,,1
Masking,Modified,Attributes/Relationships,Role,Deleted,Data Type,Code,
Masking,Modified,Attributes/Relationships,Role,Deleted,Cardinality,1,
Masking,Modified,Attributes/Relationships,description,Deleted,Data Type,string,
Masking,Modified,Attributes/Relationships,description,Deleted,Cardinality,0..1,
StudyVersion,Modified,Attributes/Relationships,dictionaries,Added,Data Type,,SyntaxTemplateDictionary
StudyVersion,Modified,Attributes/Relationships,dictionaries,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,extensionAttributes,Added,Data Type,,ExtensionAttribute
StudyVersion,Modified,Attributes/Relationships,extensionAttributes,Added,Cardinality,,0..*
StudyVersion,Modified,Attributes/Relationships,abbreviations,Added,Data Type,,Abbreviation
